user_id,book_id
19451,748
19451,871
19451,1608
19451,685
20765,4228
20765,7027
20765,1886
19727,51
20420,1716
20420,3424
15084,4156
15084,5533
20776,834
20522,379
20785,254
20785,183
20784,9552
20790,832
20790,73
20790,1930
20790,4882
20021,3767
20793,167
10715,1958
20795,41
20796,9325
16526,449
20543,3
20543,220
14790,2996
14790,1799
14790,5148
9695,1381
967,8517
7019,2237
18726,2
7019,4889
7019,1588
7019,4997
19718,5148
20420,947
9278,685
20768,2487
20818,62
20818,183
20818,312
20780,6981
1470,3477
20819,167
20818,802
20819,8866
13930,4456
20618,139
20618,252
20618,1553
20618,802
20618,8539
13930,1588
13930,1122
20618,224
20618,2803
20618,2901
18024,7230
20829,41
19662,2460
19662,645
19662,1437
19662,2803
19662,1637
19662,1531
19662,51
11282,1588
11282,909
20834,322
20834,1381
20834,2923
17614,3960
20838,62
20838,696
20838,898
20838,1533
20838,1633
20838,1993
20838,3340
20838,4192
20838,4251
20838,1077
20625,1840
20101,3052
20844,2282
20844,2687
20844,2974
20844,2381
20681,7618
20681,1608
10606,3
10606,52
10606,49
7527,6649
18792,5193
19401,23
19401,18
19401,24
19401,21
19401,27
19401,25
15786,51
18792,5732
20576,312
9367,3968
9367,4659
20863,4881
20863,725
20803,7691
20869,6282
20869,1530
20869,139
20714,832
20876,2102
20876,239
20876,586
20880,41
20880,51
20880,282
20880,2577
20880,151
20880,214
20880,159
20880,175
20880,1944
20880,377
20880,1391
7663,205
20885,2225
16682,21
16682,24
16682,18
16682,27
16682,23
16682,25
7160,351
16682,191
16682,1895
16682,2
16682,1886
16682,4881
16682,4228
16682,232
16682,725
16682,806
16682,368
16682,480
7064,2614
1697,2916
15667,2487
20880,3826
20883,1257
20883,7927
20607,185
19140,1531
20607,312
15390,1925
20607,1077
20892,139
20892,802
20892,1077
19894,322
9326,802
20903,1227
20903,2593
20903,1971
20903,2901
20907,1387
20907,7922
20907,3226
20907,6282
3689,1200
20896,167
6156,1641
20896,239
18861,480
20904,232
20904,205
14201,8462
20076,139
19891,2410
1103,682
17706,5022
19891,4409
20918,319
20918,6735
20918,224
12665,1381
20919,5686
12470,239
20918,254
20918,183
20918,252
20918,2038
20918,875
20920,4579
20920,51
20920,2405
20920,2591
20918,756
20918,7308
20918,8637
20918,9924
20922,139
20922,3325
20918,294
20918,7595
12115,8637
12686,377
19480,41
20928,6743
20928,6719
20928,7940
20928,7780
20928,9184
20928,9192
19480,3826
19966,746
17656,2916
17656,351
12470,7121
9452,1780
17858,377
16306,5757
16306,4456
16306,834
16306,2986
20719,6171
20719,6758
17826,4210
17826,5323
17826,5324
17826,5912
16206,3477
6842,6171
6842,239
14311,294
14311,1425
14311,8749
14311,9153
14311,9106
14311,351
14311,2712
14311,4816
14311,5025
6842,665
6842,5345
18283,185
3886,9021
20952,2126
20952,1848
20952,4158
20952,51
20952,3
20952,1273
16984,1276
16984,5533
15451,5079
15451,4408
15451,5489
15451,6649
15451,9003
20959,9362
20959,6735
20959,7595
20959,2287
20959,2275
20959,1251
20959,7171
20959,1608
20959,62
20959,5965
20959,4587
20959,2126
20959,2430
20959,1818
20959,2105
20959,1042
20959,4357
20959,1840
20959,980
20959,7230
20918,1850
11976,351
20963,802
16255,185
10143,2898
10725,1416
10725,1122
10067,535
9126,340
9126,1008
9126,1716
20833,167
18792,756
14807,583
14807,434
14807,802
13343,4456
13343,1716
13343,1588
12898,1917
20958,802
20962,1286
20984,312
20984,666
20984,1715
20826,457
13842,841
20997,202
20997,1286
20997,469
20997,9048
19852,834
20173,645
21008,377
19718,2916
21010,167
21010,185
21010,183
9871,3716
20962,6763
16217,282
6208,3727
21021,3105
21021,1727
21021,4882
3115,185
14944,756
14944,945
19309,2916
20912,1042
17386,4830
17386,3793
17386,2997
3398,2916
19255,1716
21029,377
21029,282
21029,666
21029,584
21029,1682
21031,6282
21029,6171
21029,682
21029,1491
21034,4946
21034,3201
21034,1588
21040,1137
21041,282
21040,282
21040,223
21040,802
21043,7660
21043,4874
21043,1077
14790,880
15930,766
6208,3714
7903,1140
7903,3781
7903,5489
8563,394
8563,384
8563,419
8563,418
8563,543
8563,6719
8563,9192
4432,9062
21029,312
19199,7662
4733,223
21029,2674
21028,682
20493,2916
3627,1886
6208,5981
21066,139
21066,379
21066,802
21066,1944
21066,1042
21066,3254
21066,2923
21066,3036
21066,3883
21066,5112
21066,202
21066,1227
21066,1032
21070,1137
21070,2017
21070,1634
21070,223
21070,802
21070,584
13572,41
21070,5026
21070,415
21070,282
15808,682
11028,4223
11028,6534
11028,4076
20279,4329
21076,586
21076,4859
21076,1056
21077,5047
20063,2916
18645,2609
18645,1140
12197,139
12197,312
13399,322
21086,252
21086,202
21086,1840
20063,2300
14247,1531
14247,185
21104,682
21104,322
21104,3727
20216,254
21111,51
21110,322
21110,2170
21110,666
21110,232
21110,746
21113,202
21113,183
21113,4357
21113,2283
21113,319
21113,5465
21115,2432
21115,5728
11924,9414
11924,9733
21115,583
21115,945
21115,1276
21115,5473
21115,7342
21115,2951
21115,5148
21115,1958
21115,759
21115,5224
21115,4587
21115,1093
21115,1425
18632,2170
21115,9692
21115,4573
21115,3031
21115,5262
21115,5579
21110,3826
21121,252
21121,322
21121,2126
17436,51
17436,134
17436,153
17381,5023
21121,802
21121,8424
21124,6252
21124,2102
21124,239
5430,1868
5430,2819
20216,457
21132,139
459,2916
459,319
459,309
21132,685
18729,5533
21136,185
21136,1807
21136,535
21137,239
21137,665
21137,1451
21142,7687
21142,367
21142,6717
21142,2050
21142,2529
21142,1805
19959,802
21142,2017
21142,1626
21142,909
21079,3031
21113,1276
21113,351
21149,3521
21149,322
21149,312
21152,802
21152,1042
21145,832
18792,319
21156,1416
21156,319
21156,3617
21156,6387
20448,2487
21161,368
21162,139
21161,185
20448,2170
21162,73
21123,368
21123,480
21162,1056
21123,6371
17812,367
20977,1779
20977,3960
20977,4679
20977,5264
20977,2105
20977,6397
20977,2154
10456,3852
9904,1531
9904,3712
9904,2935
9904,3179
9904,4720
21174,859
21174,62
17157,6874
21133,368
21133,480
16157,2969
14463,139
16824,283
2988,1201
17980,41
2988,5499
2988,1588
17980,5345
21167,1479
13514,3254
13514,4031
13514,282
3529,2447
21183,167
21183,1634
21183,666
21183,1848
20470,239
21185,756
20216,3411
21185,1140
14104,1560
21188,2697
21188,2712
21188,5148
21188,5345
21188,2294
21188,4573
21188,5579
15203,2807
21190,252
21190,283
21190,314
21190,282
21159,2102
8875,766
8875,1895
8875,1572
8875,2353
8875,5923
8875,4334
8875,3086
8875,3082
8875,3660
8875,3396
8875,3395
21193,73
21063,312
21191,8820
21191,5079
15336,1554
15336,5732
20102,5600
20974,457
20974,312
21168,685
20974,2170
46,535
18064,3437
10456,1780
21117,756
21117,859
21209,377
21209,314
21209,282
21209,254
21209,875
21209,370
20917,1588
21209,4179
21209,312
21209,223
12534,1218
19718,185
21209,1585
21209,4223
21125,4882
19563,612
19563,725
19563,806
21212,2038
21212,3967
21223,2
21223,3
21223,205
21225,4882
21225,239
21225,2225
21225,1248
10400,929
10400,802
21232,1634
21232,322
21232,283
21232,282
21232,584
21232,6816
9549,746
21235,9362
21235,9135
21234,1155
21238,197
21237,1807
9987,5148
20279,4579
18717,1848
21249,766
15047,62
15539,9877
21257,2487
20937,223
21117,202
21258,1425
21258,2712
21258,2951
19800,8062
21113,1830
21113,1008
21113,9692
17471,1032
17471,1696
17471,3637
17471,415
17471,9007
20372,936
21006,1077
20216,312
21226,167
6898,252
11320,569
11320,480
21264,535
18467,3727
15327,607
21006,6683
21267,433
21267,756
11710,1805
20167,802
21277,666
21277,4874
21277,1540
21277,202
21277,1276
21277,1724
21252,8615
21252,1042
21277,224
21252,2090
21252,1727
13417,4213
2385,7691
21007,185
21007,183
21007,377
21007,379
21007,314
21007,349
21007,1637
20975,3917
21007,1056
21007,2430
21258,283
21258,1807
21258,4158
21301,1807
18640,4679
21301,8866
13312,3336
21301,802
21258,685
13312,8660
21168,4036
21258,5148
11892,2008
11892,1505
21306,1930
21306,224
21306,379
21306,1276
21306,4158
1781,185
21168,6861
17382,1479
17382,6048
17382,746
18344,2006
21113,5729
21113,5148
21113,9007
17927,139
21320,7447
17068,4425
17068,3874
17068,3990
7203,167
7203,5247
7203,3826
7203,7082
7203,1248
7203,9308
18230,1273
21327,252
21327,682
20724,41
21327,535
21327,7618
21311,682
21331,802
21335,8937
21336,2916
21335,4859
21335,1382
21335,5113
21335,3716
21335,802
21335,4882
21335,5674
18064,3522
14800,9003
14800,5345
21335,1868
21341,4210
5908,239
16806,2916
19511,978
19309,41
19309,202
19309,224
19309,223
19309,282
19309,1140
19309,5032
2592,1502
15177,3319
20901,41
20901,2294
20901,5345
20901,535
20901,859
20901,1155
20901,223
20901,51
20901,3052
21355,41
21355,377
21355,7927
21357,2126
21357,1251
21357,8082
20460,239
20203,185
21363,3454
529,766
21366,666
21366,1491
21363,1588
21364,457
20784,2006
21350,834
12080,1724
12080,2916
21383,457
21383,586
21383,223
21386,220
16369,3121
21388,168
21388,3
21379,909
21392,8937
211,631
211,558
20549,2519
21394,175
21394,586
16861,351
21394,875
21394,370
21394,802
16861,309
21394,4882
16861,312
7243,5262
6547,283
21394,2430
7243,1140
21394,6488
7243,2283
21394,433
16861,8459
16861,1008
21394,3522
20901,947
18504,1560
21150,322
10594,41
20243,73
18257,4882
7888,2951
21401,159
20493,607
18257,312
21113,4456
18257,3767
1435,239
15497,139
21405,167
21359,1451
5031,665
14607,239
21408,5613
21408,139
21408,377
21408,252
21408,756
21408,282
21408,185
21408,802
21408,4882
21408,7260
21408,8539
21408,73
1852,41
21410,457
18828,685
18828,1820
21418,185
21418,682
21418,666
21418,802
21418,665
21418,367
13956,294
21377,987
17190,2294
19072,1342
19072,4329
19072,9003
21434,457
21434,682
21438,2
21438,18
21438,25
21438,24
21438,27
21438,23
21438,21
21438,457
7888,2369
21377,1276
21450,185
21450,139
21450,283
21449,62
21449,51
21377,41
21377,151
21449,41
21377,159
21377,175
21377,214
21449,134
21449,175
21449,223
21440,3832
21450,312
21450,666
21453,139
21445,1200
21453,202
20886,1716
21450,2487
20901,1429
21455,232
21455,859
10057,2916
21461,351
21461,9259
15659,282
15659,377
15659,2674
11703,535
18832,7975
21464,185
20765,139
21461,205
21461,696
21461,898
21461,1533
21461,1086
21461,2303
21461,2550
21461,2549
21461,2605
21461,3874
21461,1553
21461,2090
21461,2224
21461,2341
21461,2911
21461,3608
4669,1042
21461,3510
21461,5322
21461,1803
21461,2394
21476,41
21476,159
21476,183
21476,139
21476,134
21476,175
21476,586
21476,349
21476,1382
21476,73
21476,1950
21476,6196
21476,1637
21476,202
21476,1724
21476,6239
21476,252
21476,2519
21479,3370
21456,183
21474,1337
15084,4424
21213,457
21213,62
21474,139
21479,4791
21474,252
21474,377
21479,282
4414,4387
21391,3826
19796,756
21058,9149
21058,2294
21058,6981
9099,8040
9099,2237
21058,1588
21058,2237
21058,4889
21058,7691
21058,7250
21058,7319
21058,569
21489,1950
21489,5113
21489,5312
21489,252
21489,7393
21489,1637
21489,1140
21489,1715
21489,2537
21489,3944
21495,802
21496,2126
2825,1257
2825,2170
2825,8931
2825,9098
20875,2974
20875,7082
21479,2805
18212,434
20875,2195
3509,6956
20875,1479
21498,1153
17126,3527
17126,9733
17126,9414
10198,2225
17126,8660
17126,309
17126,319
17126,183
17126,351
12546,3121
21509,252
18033,73
21511,5047
21511,2969
21511,2487
21511,8320
21511,5506
21512,2996
21512,880
21512,1227
21512,1251
21512,3105
21513,283
20626,41
21516,139
21516,51
21516,153
21516,2120
21516,134
21516,175
11925,9515
21516,457
21516,586
21522,349
21516,3838
21516,665
21516,1696
21516,756
689,665
12078,1437
12078,1541
12078,2267
21521,766
12078,9062
20631,312
20631,5016
20631,4329
21518,766
21529,1382
20875,1588
20875,1559
20875,4659
21529,2430
21529,980
13069,159
21529,2901
21405,4454
21267,5729
21188,9687
4613,1140
4613,4190
21267,1724
21267,3411
21267,1608
21536,185
21541,2805
21541,41
21541,312
21544,746
21188,2762
21547,139
21548,1056
16940,2805
13847,457
5615,139
21557,2697
21557,1140
21557,3121
21557,756
21557,3781
21557,3411
21557,981
21557,4170
21557,1724
21557,6861
21557,9007
21558,322
18472,4959
21562,802
21562,239
21562,312
21562,1715
21566,1530
21566,175
21566,370
21560,185
12994,7280
21560,1727
21560,322
21560,312
21560,666
21566,41
21569,4995
21537,5684
21569,312
21451,319
21451,1559
21451,4408
17445,379
21574,167
18843,2488
11925,185
11925,682
21576,239
21576,4995
19796,2358
21413,5032
5626,3826
21588,1342
21588,312
21588,802
9406,7288
21147,802
16381,4587
21591,24
21591,377
21591,322
21597,491
21597,6461
21597,377
21597,252
21597,379
21597,4730
21597,246
21597,224
21597,814
21597,1382
21597,9244
21597,586
21583,675
12945,433
20918,759
21605,746
21605,205
21605,802
21605,2487
7163,2816
21583,4190
21608,5032
21609,1337
16381,1850
16381,8749
16381,2593
16381,2697
16381,1140
16381,1724
16381,2201
16381,182
16381,750
16381,1169
21454,168
15110,185
21620,168
21613,1042
21585,3325
21622,322
21585,746
21147,3313
21603,2916
21603,7691
21603,51
21603,182
21636,4156
21636,5345
20239,1200
20239,2225
21469,5686
21641,202
21640,9152
21641,252
12045,1077
21642,367
21642,2430
21440,953
12045,746
21647,223
20874,2
20874,23
20874,73
19849,2697
20874,319
20874,153
20874,134
20874,309
9629,9653
21649,6282
21524,294
21655,282
21655,802
21655,8645
15192,685
21655,224
21606,182
17376,756
17376,2283
21657,185
21657,139
21657,6555
21657,1491
19300,2684
19300,202
19300,832
19300,254
19300,685
13537,7271
21603,1403
21081,9515
20622,1155
3257,139
6928,665
8683,224
9406,319
9406,2267
18214,1530
18214,2968
10305,859
10305,2006
11963,3165
11963,5473
20879,898
20879,1217
20879,1533
20879,1633
20879,1993
20879,2347
20879,2604
20879,3128
20879,3340
20879,3477
20879,4192
20879,4251
20879,4579
20879,5290
20879,5928
20879,7260
20879,6665
20879,7214
18212,224
18212,583
17061,1654
15623,379
12733,7780
21656,246
21656,3121
21656,5264
9406,2987
9406,1799
14396,5134
21683,153
21683,6488
21683,134
21683,2126
21683,51
21683,73
21683,1201
21685,4730
21685,2901
13454,185
21606,51
21684,283
21684,322
21687,6282
21687,282
12198,223
21606,8197
8930,182
8930,875
8930,1917
8930,254
21692,4340
21692,2287
21692,6292
21692,8244
21692,3105
21692,3408
21692,3738
21692,2126
21692,2083
21692,1818
21692,6193
21692,5547
21692,3984
21692,9362
21692,3875
21692,2971
21692,224
21692,73
21690,6555
21690,2300
21692,1840
21692,5533
4196,2987
8930,319
8930,2237
8930,1932
8930,4424
8930,6918
21692,4679
21694,202
12856,2105
21687,139
21687,1531
19796,3411
1546,802
21694,2294
742,167
742,322
742,283
742,2170
6954,8197
742,1727
21702,205
21702,802
21702,6196
21702,4859
21702,4995
21702,929
21702,1715
21702,1491
21702,2225
21702,3727
21705,168
20993,802
21692,2901
11797,2898
21068,1716
20570,947
20445,1254
19188,2008
13514,581
13514,774
11797,3313
21288,4954
15336,802
21720,134
21720,675
21720,1056
21720,2225
21720,4415
21720,7314
21720,9730
21720,2894
15300,1217
21606,645
18532,168
21618,139
21734,51
21734,62
21734,5136
21734,802
21735,7314
21734,3716
21734,224
21734,314
21735,3616
21735,3522
5896,1381
4177,167
21652,282
21652,62
15747,7082
460,8151
460,185
460,8615
460,5489
460,2987
460,8573
16306,3637
16306,202
12331,2901
15182,51
15182,3611
12331,980
12331,1387
12331,3522
12331,4170
12331,1276
12331,4156
12331,3289
12331,254
4819,2969
21760,682
21763,433
21763,224
21767,239
18861,185
17051,1950
18667,175
18667,185
18667,62
18667,41
18667,802
18667,4882
21760,1391
21772,7662
21770,3471
21656,1533
21656,1633
21656,1993
21656,3340
21656,4192
21656,4251
21656,5928
889,1217
21656,1818
21656,2287
21701,5047
21779,185
21779,73
21779,3727
10456,8509
21737,3437
21786,185
4986,239
21790,802
21790,239
21790,665
21789,802
21789,239
21789,1056
21792,802
3886,5324
21794,1042
21723,223
16313,7725
19534,51
3155,584
21659,1724
21659,5757
21805,7618
21807,205
21757,7422
18709,9438
21807,254
21807,3411
21363,2182
21363,981
21807,3838
21363,415
21363,569
21363,3637
18789,535
14869,802
21756,834
21819,682
21819,4167
21819,282
19661,283
21819,802
47337,394
21494,167
47337,5403
21756,239
21819,1032
47337,384
47337,1540
47337,3967
21820,802
21820,73
21824,168
21209,1008
21659,1608
21832,802
21831,232
21833,665
16407,2697
21659,2901
21836,167
21836,282
21836,2126
21836,9397
21836,202
21836,1140
21659,5985
21659,7342
21836,3478
17325,205
21010,802
3439,2237
12858,1780
12858,3001
15336,9003
12602,682
10960,8151
10960,2987
21845,2916
10960,185
10960,340
21852,254
21859,7662
21854,1122
21859,185
21854,9218
21854,3975
21113,8183
21854,7288
21860,457
21788,3521
21788,312
21788,1056
21863,1032
21773,929
21773,1715
21773,4498
16866,9653
21861,159
21861,183
21861,1807
21861,2126
21861,1818
21861,875
21878,1137
21722,1805
21880,682
20032,4775
19624,4997
21886,167
21886,283
21887,1429
21886,139
21892,62
21892,319
19492,9438
21891,4882
16361,1032
16361,1155
16361,2194
12871,1505
21899,1155
21899,4357
21899,185
21905,586
21892,254
21892,340
2856,1541
2856,756
21892,1559
15321,2819
16094,6719
16094,6725
16094,415
16094,3201
16094,450
21880,1917
21911,73
20236,167
20236,322
20236,312
20236,283
21918,191
21918,185
21918,4230
21918,252
21918,1726
16416,4156
21922,167
21922,41
21922,175
21922,1155
21922,223
21922,4791
12550,1254
21556,2974
21556,4659
21933,368
21933,7817
21933,62
21933,8074
21933,1715
21933,802
21933,1077
21933,1886
21933,6196
21933,7422
21933,585
11309,9056
13368,802
21935,185
21935,167
21935,377
21935,254
13605,3496
13605,3215
13605,4857
13605,2283
13605,4105
13605,3271
13605,4781
13605,7818
13605,182
13605,5224
13605,6269
13605,9153
13605,2545
13605,6248
13605,9583
13605,8082
13605,4816
13605,8476
13605,4573
15326,1273
21945,1715
21944,41
21659,41
21949,802
21949,312
21949,239
21949,41
21949,282
2258,665
17382,6967
834,480
834,3086
16060,1559
18391,535
16060,182
20399,2762
20399,2358
20399,5689
21920,1381
21920,1848
20399,457
20399,802
21958,2306
21958,202
21958,224
21960,185
21960,139
21960,183
21960,802
21960,2591
21960,252
3943,3522
21963,5032
4757,480
16060,2916
21965,1726
16060,1517
16060,2102
20556,1641
16060,947
16060,685
16060,2345
16060,6861
21449,52
21449,49
21144,6266
1947,379
21971,191
21940,4007
21971,252
21971,3063
21971,377
21971,41
21971,322
21971,283
21971,312
21971,282
21971,666
7903,4223
7903,4562
12231,581
12231,774
21644,1840
21644,2545
21971,7422
21971,766
21971,1042
6934,1709
6934,2009
6934,3175
21971,2916
21644,4619
21974,377
21974,283
21974,312
21974,223
21974,2170
12078,5729
12078,1724
12078,4424
12078,379
21976,682
21978,139
21978,185
21978,377
21978,802
12078,1032
21982,2225
21982,197
21983,282
21982,282
21981,2430
21986,185
21986,5047
8151,3839
8151,4801
8151,5547
8151,9414
21981,319
21981,607
21855,73
21969,2154
21969,7618
7032,3001
13297,9926
21983,167
19906,384
19906,394
19796,51
21983,6282
21994,8459
3529,415
13297,3781
13297,202
13297,5032
13800,5323
14896,2901
15883,23
12898,2868
8620,1429
21984,2969
21984,2487
22009,205
22009,41
22009,1056
22009,1451
16407,2712
21385,2487
18610,1560
14555,21
14555,24
14555,18
14555,27
14555,23
14555,992
22022,167
22019,8573
11914,252
14737,9926
22029,322
22029,73
22030,802
22032,139
22032,183
17376,134
17376,175
17376,214
17376,294
22023,51
22032,586
22032,1140
22032,254
22032,1608
16925,805
19312,685
20671,8462
20671,756
21162,746
22035,2294
910,139
22044,1056
22044,1895
22044,1572
22044,2353
15336,239
22052,197
20445,5247
7117,7883
22059,379
21291,8151
7117,6171
22059,7700
7117,3325
22059,4801
22059,1840
22059,9149
22059,6086
2236,1637
22024,282
22024,314
22024,312
13924,5271
13924,6783
13924,7460
18036,2237
19070,4648
18036,4456
18036,1559
17760,696
22071,4036
22071,802
22071,4882
22071,8539
22071,3128
15324,312
11390,185
21722,73
22078,322
18143,2134
18143,2593
18143,3165
18143,5473
15241,2225
18143,3289
14294,5026
13495,2294
20016,8151
22082,1572
22082,2353
22082,2937
22082,3082
22082,3086
22082,3395
22082,3396
22082,3660
20647,3
20647,52
20647,49
20647,834
20647,2
20647,25
20647,18
20647,24
20647,27
20647,21
17476,1387
22088,51
21308,1637
22088,1153
15539,1155
15539,1554
15539,1298
15539,5732
22091,2303
22091,2550
22091,2549
22091,2605
22091,3510
22091,3608
22091,3832
22091,3990
22091,3874
22091,4425
22091,2224
22091,4867
22091,2341
22091,2911
22091,5410
22091,5370
22091,6143
21809,535
15539,283
22094,7660
22094,1715
18643,283
9,139
22027,185
22100,167
22103,1056
8703,3121
8703,1122
8703,8660
8703,4659
10456,2345
10456,8151
16216,1450
16216,1630
16216,1602
16216,1479
16216,1690
16216,2631
16216,2493
16216,2407
16216,2448
16216,3309
17630,41
17630,151
17630,175
17630,214
17630,159
22110,167
22110,457
22110,314
22110,535
22110,182
22110,139
20085,319
13777,5200
13777,167
13777,185
22119,167
22119,322
22119,283
22117,191
22125,3063
22125,8320
22125,322
22125,379
15307,185
22129,3781
22129,62
22129,5264
22129,224
22129,1840
22129,415
22129,246
22129,875
22129,756
22129,981
22129,2134
14013,2237
22131,4428
22131,5769
22130,4030
22134,1682
22134,929
22134,802
18472,3527
22131,4944
754,377
22139,802
22147,894
17958,3453
21377,3767
22152,1153
22152,377
13403,4203
21162,1917
15480,73
22127,8931
1770,1053
14373,183
3021,953
9250,7553
9250,2819
17338,802
481,480
11288,5190
11288,8458
22168,746
22168,5047
22168,185
22168,139
22168,312
22168,802
22168,239
22168,2225
22170,1925
22170,1218
22170,185
22170,802
22170,457
22168,2102
22168,8124
22168,1715
14958,319
9609,584
9609,665
14345,586
22180,1140
22180,1780
22180,1276
22180,3522
22180,4156
22180,2697
22180,5729
22180,1608
22180,2488
12452,7082
10605,2294
22180,875
22180,5106
22028,139
22028,1724
22180,9692
22028,7082
22028,9338
22028,4580
22028,4573
22028,9153
22028,2986
22028,3411
22028,1276
22028,1608
22028,4156
22028,2283
22028,8082
22028,9583
22028,2217
22028,8476
22028,802
22028,1850
22028,2819
13057,4539
20647,23
21502,367
15175,9926
16866,2105
16866,6719
16866,5533
16866,3522
19891,9332
22187,322
13006,3166
22190,3968
19866,4161
22194,2
3232,167
6701,981
10311,4650
22200,283
22199,586
19764,2916
22199,183
19796,5757
22199,2126
22199,5264
22199,254
22199,252
22199,5686
8040,3968
21953,756
21953,645
16940,8320
21194,3036
21194,2923
21194,3883
21194,4031
22209,167
22104,415
22210,682
22214,6489
3830,3826
22214,2283
22209,1342
22207,159
22207,175
22207,725
22207,806
22207,936
22207,1053
22210,399
22222,5985
22223,224
22223,2294
19231,9618
22223,4791
20874,1709
20874,3175
20874,2987
20874,252
19231,6981
22232,6282
22232,185
22232,379
22232,191
22232,6817
22232,1715
22232,1848
22232,2805
22232,7271
11916,1637
14373,2237
22028,5209
22028,1517
22236,153
22236,134
22236,309
22236,319
22236,607
12870,1127
4258,6282
22236,377
22240,159
22240,175
22240,214
22240,370
22240,294
22240,909
22240,1032
22240,1531
21511,5396
22256,254
22256,252
22256,384
22256,415
22257,8151
22244,6817
20052,139
11750,139
19796,1780
21776,4424
10654,607
22238,3395
22238,3660
5757,2591
14790,4158
22285,1886
22285,4881
22287,802
15466,5444
18472,2762
18472,1257
22042,6048
22263,3309
22294,1254
22294,584
22295,205
12995,139
22299,802
16416,1505
15993,134
15993,153
15993,309
21482,3714
21482,1217
21482,3128
21482,7667
21482,3477
21482,1689
21482,5729
21645,2609
21482,9268
21482,880
21482,2392
21482,1608
21482,224
21482,202
21482,246
21482,415
21482,384
21482,1724
21482,2705
21482,4357
21482,8476
21482,5060
21482,3970
21482,3862
21482,3687
21482,4446
21482,3326
21030,682
2637,139
16298,183
16521,5579
22315,377
22315,1807
22315,4580
22315,2034
22315,3254
22315,3036
22272,168
22315,1820
22315,3052
22315,685
22315,4357
22272,167
17880,1608
16068,9552
16068,4679
20333,239
22273,312
2384,3846
13321,4805
13321,3926
13321,4433
13321,5017
13321,5892
13321,3527
13321,8909
20691,4882
20691,2225
21631,239
20691,252
19951,1641
22331,167
22331,666
16164,185
14174,9552
4832,802
21809,5345
10431,2819
10431,535
10431,3522
10431,2345
10431,756
10431,6193
22343,682
22343,282
22358,535
22358,1153
22358,5200
4438,185
22358,254
22358,202
14807,2283
14807,5223
22361,802
22361,4882
13736,205
22364,2819
22364,980
22364,1653
22040,8459
22040,2294
22368,1559
20085,7725
18921,1637
18921,3714
18921,2819
18921,5613
18921,4995
22380,535
22380,9618
22380,450
22378,586
22368,1588
22368,183
10035,6282
13949,4456
13949,3926
13949,4805
13949,433
13949,889
13949,841
13949,1291
13949,1336
13949,1473
13949,1483
13949,1513
13949,3838
13949,3437
13949,2083
13949,3001
13949,1818
13949,197
13949,2545
13949,3382
13949,5611
13949,3984
13949,8820
13949,4946
13949,6269
13949,2126
13949,1848
13949,5489
13949,2987
13949,2237
13949,4036
13949,5533
13949,3637
22388,746
22396,2935
22396,2017
22396,3179
22396,1140
22392,185
22392,183
22396,1726
22392,535
22396,167
22396,1634
22396,283
22396,1153
22396,2170
22396,312
22396,666
22396,232
22396,2034
22396,1531
22396,370
22396,5345
22392,1200
22392,351
22392,1201
22392,2430
22400,666
22400,3521
16293,5271
22400,766
22400,6775
22400,1153
22400,2034
22398,802
22398,3524
22398,1848
22398,894
22398,2043
22398,1056
22398,2923
5413,9976
22386,1491
22386,5613
22366,167
22366,191
22366,1451
22366,349
22366,450
532,139
18270,6266
22415,1726
22099,6353
22118,685
17682,5985
17682,309
22420,3826
18013,2038
18013,814
9989,239
22427,167
22425,6861
22425,191
22425,929
22425,51
22425,666
11181,834
11288,1122
11288,2986
11288,9926
22180,8151
22432,139
22432,543
22432,5390
22432,6792
22433,322
22432,2120
22433,746
22432,1126
22432,254
16556,41
22412,1559
22442,282
22442,980
21024,1155
22442,2868
22442,2126
22442,3121
21024,746
19070,9603
16057,1531
22427,666
12132,1716
14373,1559
19453,2294
22110,1077
22110,2674
22110,666
22448,314
14373,4882
7173,682
20714,1273
22013,51
22451,18
22451,153
22451,223
22451,134
22451,834
22451,3271
22451,1754
22451,309
9695,450
17061,834
22022,4036
22022,666
22022,314
22459,51
22459,139
22459,2294
13992,309
22461,2225
22464,5965
22464,3121
22464,8082
22464,2697
22464,4007
22464,3445
22464,183
22464,433
22464,5533
22464,980
16158,2105
19870,5022
19870,9654
15616,2102
22471,252
22471,2294
22471,8459
16228,167
22479,746
22479,205
21631,929
4113,52
15919,185
22482,377
22482,322
22482,2170
22482,312
22482,282
22482,4874
22482,3055
22488,3826
22488,5247
22488,1200
22488,1032
21845,1634
21930,756
21930,859
22396,319
22396,2987
16801,1560
12801,5148
22483,586
22483,314
20399,1653
21845,3420
21845,947
22499,223
22499,282
22499,205
22499,859
22499,802
22502,322
22502,1608
22502,2267
22502,5489
22502,3424
22502,1541
22502,1437
22502,1799
22502,5815
22502,803
22502,1126
22502,5213
22502,1930
7518,252
22504,3
22504,62
22504,282
22504,314
11584,766
11584,1403
22505,8196
7578,8702
22500,1359
22510,185
22510,183
22521,168
22521,1042
22521,2537
22521,197
21188,2916
22528,4882
22478,5388
17843,185
17843,457
21561,1153
17230,7940
22420,1200
15175,1517
22532,802
22532,239
22535,312
22535,8459
22535,1456
22535,1451
22535,4179
22539,685
22542,167
22547,185
22547,1042
22547,5032
21167,183
21167,2488
22529,2154
22554,5113
22464,1140
22464,4355
22464,9362
22554,185
22464,9149
22464,2283
22464,9056
